USER_ID,ITEM_ID,ITEM_NAME,JJIM_DT,IS_BUY
Jyo1qbVWmn,33120300375,홈플러스 키위드레싱 220g (개) x 5개 일반포장,2022-06-19 21:56,1
zhqqVKKI5G,26224641613,CJ제일제당 비비고 왕교자1.05kg x2 새우왕교자 315g x2,2022-08-16 7:40,1
Oae7C0ex,26558524104,황보마을/미담채 데친고사리(중국산.냉장) 1kg,2022-05-04 20:48,1
yIbzkEln37,21992879987,남자바지 빅포켓 오버사이즈 슬랙스 카고팬츠,2021-10-30 20:42,1
l5CXKFj6Q,82718447073,[해미래]국내산 손질 냉동 오징어 130g내외2마리x2팩3팩5팩,2022-08-30 8:58,1
TZ1UqDEE,240668334,스테들러 루나 색연필 36색세트-스테들러,2022-06-24 17:55,1
hiXOCJE,31507428934,퍼니트 리얼 산양유 초유 프로틴밸런스 스틱 30포 6박스 락토페린,2021-09-21 18:12,0
Fl8kFmXzOpd2,960764551,간편한 메밀손만두 아하 1400gX9,2022-08-23 19:22,1
Z7bQlQBE0d,31507557465,퍼니트 리얼 몽모랑시 타트체리 2박스 (총 60포),2022-03-03 13:41,0
dwy5otouwJ,33078670761,백설 백설 꽃소금 1kX2 맛 업소용 가는 식당 THRMA,2021-11-20 19:26,1
peABzQ,32618278649,피코크 국산 참기름 250ml,2022-07-12 19:06,1
M5lLuBY,1197113809,러브잇 다이어트 닭가슴살 도시락 (소프트 마늘&구운감자) 170gx12팩,2022-04-06 23:31,1
qG5rRr,21235429150,비락식혜 팔도 비락 식혜 238ml x 24캔,2022-03-27 15:56,1
4oIq0jtORtnY,32080034712,프레시데이 신안명품 흑산도 자연산 돌미역 특품 8줄기 240g 4세트 산모용,2021-10-31 17:42,1
jp6ZSF,908105777,앤드지 SH04 네이비오버핏체크남방2종 BZBC1WC1G201NV (S8116469),2021-08-12 23:39,0
HUoo2B,33061868457,친환경 소용량 청상추 (100G),2022-02-12 23:29,1
tzwONrBXpev1,30927630916,햇반 CJ 햇반 흑미밥 210g x 24개입,2022-04-28 19:48,0
EhVzYB7ZOPm,33056062359,[가락마켓]슈퍼푸드 국산 생블루베리 500g(16mm),2022-05-09 17:06,1
IzF5eSWW8rEF,19932004532,진솔양곡산업 진솔그레인 국산 흑미 4kg,2022-05-12 23:46,0
iuHOy2qKvz8D,28538593610,[우리가락] 마른오징어(1.5) 1축,2021-08-05 6:56,1
3gOMBEQ3n,1055606060,RAYMAY 펜컷 그린,2021-08-27 18:26,1
odk1gE5SSBt,33209975792,토평 반달 단무지 3K 반찬 우동 노란,2021-12-22 19:50,1
qrQe7d,25266459996,완도활전복 17-18미 1.5kg (마리당55g내외)_국내산(양식),2022-03-21 18:38,1
DwJWyiNLEr9,82901508352,[혼식] 블랙푸드 국산 흑미 3kg / 2021년,2021-12-02 22:41,1
20qbiLu34,32920938247,갤러리아 빙그레 참붕어싸만코 떡 6개+녹차 6개+초코6개 /아이스크림,2022-06-22 7:36,1
B0YD7AYLI0l,33142115903,장세순 무농약 발아찰현미 1kg,2022-01-29 14:50,1
xjkzXE,1886665633,밀리밤 SH04 롱 셔츠 MLYC21462 (S8348369),2021-09-05 21:03,0
Ik7XifkSeG,30123427170,오뚜기 고소한참기름320ml - [핫딜]오뚜기 고소한참기름320ml,2022-07-16 20:28,0
QyD3Lz4,32237192178,롯데 후르츠칵테일 3050g,2022-07-22 21:53,1
Sl1soSFFu,26341718378,국산 가이리멸치(조림용) 500g,2022-04-07 15:52,1
YSGbXzDRcZb,82893625738,무료배송 해표 꽃소금 500g-30개,2022-01-04 17:00,1
PEJpMf,32599050179,라이프공방 대나무숯미세칫솔10p 치솔 숯 양치,2022-03-23 23:39,1
ThweNIh9B,29095071846,시아스 미국산 A그레이드 냉동블루베리 1kgx3팩 총3kg 냉동과일,2021-12-01 13:10,0
jRVLPtOULoZ,26550301329,올리비아바비 면스판 여성팬티,2022-08-20 17:21,0
JNqHQp7mDf0t,82755608411,황금사과 껍질째먹는 청송 꿀 시나노골드 사과 5kg 10kg 못난이 유명한곳,2022-07-02 14:30,1
cun1JhQBkfF,1043424234,콜핑 GD01 추동여성등산티셔츠 보온 에단 KST4304W,2022-01-05 10:25,1
ACT00EC,32313517353,링스 새우칩 1kg 안주 스낵 과자,2021-08-02 22:26,0
DwJWyiNLEr9,33189809795,공주 정안 옥광밤 생밤 제수용밤 4kg 중,2022-02-06 15:25,0
8mKH3Ppcs,1874439574,CPK9028 여아 구두 아동 유아 아기 어린이 아동화 공주 남아 슈즈 주니어 신발 로퍼_P060356136,2022-01-13 22:21,0
gjAVUJrF,33187451914,특급 수박 4kg,2021-10-15 8:49,1
eIdn2U9l,31914291556,코카콜라 1.8L  148개,2022-08-14 16:45,0
dPVgmf,1222142277,모노밴딩 스키니 스키니진 여자청바지 여자스키니,2021-09-23 23:57,1
kPuyzkwBOK,33032246832,해외보온 경량 슬림 숏 자켓 노카라 지퍼 여성 점퍼,2022-07-26 21:31,0
tNUKf33i2b,29411204553,2021 멋진밥상 흥양농협쌀  10kg,2022-02-25 21:27,1
fPwiELrt,29924425551,오가니스트 히말라야 핑크솔트 바디워시 로즈향 900ml×2개,2022-04-17 7:21,0
VtUtKCfFZ,28683904278,롯데 칠성사이다 1.5L,2021-11-25 12:59,1
VglqKv36,9681334063,청정원 순창 재래식 생된장 900G,2022-08-07 18:36,1
NYvlb2t,1332352564,팔도 비락식혜238mlx24캔,2021-12-03 21:35,1
fpHCPejloJkC,32257050488,찰보리쌀 2kg 풍부한 식이섬유와 구수한 맛 MI,2022-02-24 13:45,1
7hE0mCzyc,1209713141,[대림냉동] 감자떡만두 고기600g x2개+ 감자떡만두 부추잡채600g x2개,2021-09-27 17:05,0
7f5I31wVle,30704734616,농협중앙회 [아우내농협] 찹쌀 1kg 2kg 4kg 10kg,2021-10-19 14:59,0
VioPgLtT,29924423498,국내산 낫도용 소립종 백태 낫또용콩 국산콩나물콩 2021년햇콩,2021-08-08 20:19,0
wJH2WpwayB,83873038628,Flavor Fresh Grape Strawberry &amp; Mixed Fruit Jelly 플레이버프레쉬 포션 과일잼 3가지맛 각 14g 200개,2021-10-06 20:38,0
pbN4ThU2,83533335462,오뚜기 가벼운 참치 4+4+4 골라담기,2022-02-13 12:41,1
aFzCcOYb99Ao,1433029320,알라 모짜렐라 슬라이스 치즈 150G,2021-08-21 22:17,1
vDXUD8,80025509322,파프리카 (1개) 노랑파프리카,2022-08-09 22:56,0
JhCY1Sn0AI,32065620692,홈플러스시그니처  홈플러스  홈플러스 시그니처 국산냉동참외 500g x 1,2021-10-01 18:43,0
h238LF,31680328915,CJ제일제당 비비고 왕교자 350G,2022-02-23 17:59,0
cD66GsALS3,28364049204,2020년산 국내산 진도 찰흑미 1kg 찰흑미 흑미 찹쌀흑미,2022-05-28 19:21,1
nZefPodj,1702919048,22SS 버티고 테크노 -5Cm 팬츠 우먼 MPLS05W (Vertigo Tekno -5 Cm Pants W),2021-08-26 19:54,1
RUfdAPzh,729677846,[다다채] 내고향 국산 참기름 180ml,2022-01-09 16:03,0
NQ2CPg7YwUE,1870721891,샤프란 아로마 섬유유연제 코튼 3.1L x 4개,2022-07-01 23:23,1
KHBP8uUj,29880215217,오리온 포카칩 어니언  137g  110개,2022-05-24 17:42,1
2cZtUMQJdp,31644550940,호박고구마 상 3kg 꿀고구마 인생고구마 봄해식품,2022-04-03 21:45,1
cK2AZ5Y,82297596665,21년 햅쌀 즉석도정미 고시히카리 10kg 5분도미 오분도미 7분도미 9분도미 칠분도미 현미,2022-07-01 18:48,1
RIjzqMyG4gw,28548010619,[사과랑] 껍질째먹는 세척사과 5kg (23과내),2022-05-05 6:39,0
Py0gSkKTIKrO,32045887202,MY 청정원 햇살담은  조림간장500ml,2022-07-14 23:28,0
5Al274pk3n,33101326462,동원에프앤비 동원 복숭아 황도 슬라이스 400g 24캔,2022-06-20 19:34,1
grD0du,31186067877,[롯데아이몰][프레시데이] [남도식초] 하화숙명인 목련꽃식초 3병x250ml,2022-06-02 14:03,0
VlITIvIsHLnC,1235924896,실속형 주방비닐봉지 일회용주방비닐 25x35cm 100매 X ( 2세트 ),2021-09-27 23:53,0
kBU7wV,30834403719,설정 웰스피아 냉동딸기(국산가당)-20개,2021-12-20 15:55,1
jninLx,28956651395,제주푸드마씸 제주산채류 알뜰선물1호 (고사리취나물) / 무료배송,2022-05-24 14:35,1
GxHZSm,1206661015,샤프 샤프추천 좋은샤프 졸업선물 입학선물 마스 마이크로 취업선물 승진선물 775 0.3mm,2022-03-19 22:53,1
AgsqwPbQ0ks,30851525919,[삼화] 다른양념 필요없는 척척척 만능간장 500ml×2병,2022-06-20 22:46,0
6lgyDIhPDlvm,957996740,청송 폴리페놀 사과_부사 8kg 42-48과(꼬마사과),2021-08-06 12:50,1
6GepGqIMPB,1332756326,[바보사랑] 1000피스 별이빛나는밤(야광) 직소퍼즐 PL1324,2022-07-05 16:12,0
djD7EldH,82472921781,삼천리 스카바500 접이식 두발 청소년 성인 킥보드,2022-07-04 19:30,1
oHIIBOlY,33124941062,[이마트슈퍼][박스] 해찬들 우리쌀 태양초 골드 고추장 1.8kgX6개,2022-02-03 23:47,1
vB5F83,592842797,루센 프리미엄 어덜트 캐쥬얼 점퍼BLU9A804,2022-05-29 20:59,1
RgVksI2UJpG,1072886610,래쉬가드 해피셀렉션 유아 래쉬가드90-120 204111,2021-09-10 9:14,1
uKxsGdFjFxp,84094278314,애터미 간고등어 2kg (13-16팩) 가시없는 순살 생선구이 노르웨이,2022-08-23 17:51,0
UG09NPuWo,28351075144,미니 원피스 브이넥 여행 검정 치마 스타일 코디,2022-06-19 21:05,0
PkqJFdrgY,27331480282,코카콜라 스프라이트 1.5L x 6페트 (업소용),2022-05-02 20:37,1
qTMuAo1,32983293773,맥심 모카골드 마일드 커피 믹스  100개입  7박스,2022-04-09 8:12,0
gKelQgaRgat,1361772863,여성 스터드자켓G 2-1MQJKS9504,2022-03-17 23:51,0
a328hzxyo8q,962929442,요리유 향미유 참기름 캔 한식 음식재료 오뚜기 1LX1EA,2022-04-18 12:00,0
k68ruOOS,1169287153,네이처엠 현미밥 180gx18팩(3.24kg),2022-02-21 16:40,0
fNtqFs4,31519477187,샘표 양조간장501 860ml*3입,2021-09-25 15:28,0
Tc72eg,30009709079,금촌농협 보리쌀 4kg,2022-07-29 12:05,1
GR4RBNmcjQY,30524464037,경북 부사 3kg 꼬마 (17-20) 사과,2022-08-25 10:41,0
mdJHtZ,24123912610,신선한 양상추 2kg (4~5봉) / 봉당 400g 내외,2022-05-23 21:50,1
QZAnWhCa,11765115602,고베식당 비프카레 약간매운맛 160g,2022-06-19 14:56,1
F8wLcgTYXU3,29219695510,[맥우드건] 사파리 5305 플리스안감 네온 야상 패딩점퍼 D83DXX00198,2021-11-22 17:47,1
nZefPodj,32572696051,린나이 인덕션 전기레인지 스퀘어 3구 빌트인전용,2022-06-21 13:11,0
2GOF6i,81763135552,성주참외 10kg 5kg 2kg 가정용 선물용,2021-12-03 19:03,1
iUSiVxDxE15V,31626403134,오뚜기 사과식초500ml,2021-10-12 20:19,0
YXWjvn0S,32307541924,킹스디포프레시원 냉동 절단낙지 M 500g x4개 냉동낙지,2022-03-07 23:05,1
l6qZG3GUUo,1137088018,윤김치 백김치 5kg,2022-08-14 23:41,1
1Yoesrq,29805489544,청정원 식용유 카놀라유 500ml 모든 튀김 요리 오일,2021-11-08 8:31,0
FpCYLkeu1B,27718789521,국산 흑미찹쌀 1kg 찰흑미쌀 검정쌀 검은쌀 찰진주,2022-02-18 15:27,0
ng2nIss,1197113874,러브잇 다이어트 닭가슴살 도시락 (소프트마늘&구운사과)170gx1팩,2021-12-09 22:13,1
83aT3fqa6,169132436,[펜탈] 롤리 4색 멀티 볼펜 1입 (0.7mm),2021-08-27 21:07,1
oENGYdDpKI7k,1865383755,NC 앤드지 AND Z 스탠카라 루즈핏 네이비 트렌치 코트 BZC1CG1102NV_NC,2022-08-16 21:12,1
vmKQtanHtK,11805670764,동원 들기름 전장김5매x20봉,2022-04-30 19:37,0
nEr6NcTWSO,81185357028,[제주명품]제주 자반고등어 대 1마리 330g/추동고등어,2021-10-30 23:54,1
1eYMhikEKRw,1248249672,원피스 브이넥 플라워 여자 롱치마 A라인 쉬폰 스커트 1컬러,2022-08-12 9:10,1
DpvtO2jz,23097679970,[하늘농가] 고화순 명인이 만든 고사리 볶음 100g,2021-09-08 18:33,1
dhXfnGnt5bu,916285401,NEPA 레깅스 LQJ 여성 SERA 세라레깅스 7HB1621 913,2022-03-28 11:54,1
uRaAv1k,33154726362,[갤럭시] GX BLACK 블랙 썸머 스트레치 강연 폴로넥 스웨터 검정색 GA2351O035,2021-09-09 20:45,1
MYaJyK9D,30042111459,햇살가득 [햇살가득] 경북 가정용 햇 사과 2.5kg (13~15과),2021-08-18 11:49,0
MlNKz2fz5t0,83755019013,[남성스테미너]코데코뉴트리션 맥스바이탈 60캡슐 천연 자양강장제,2022-01-24 22:43,0
mLpyMpXp,31808465644,icebox 미니 로메인 상추 150g,2022-05-24 22:55,0
yNRuQ3OhcH8,24641901394,해표 순창궁 재래식 된장 1kg -6개,2022-06-10 12:19,0
weL7VSeBJeSN,28845610307,CJ백설 하얀설탕3kg 흑설탕 설탕 갈색설탕 백설탕 하얀설탕,2022-06-12 17:51,1
PyKMwj,1952105192,영국직구 하이프 childrens/키즈 camo wellington boots,2021-11-03 11:09,1
hHQXYTB,32859907229,와우스낵 과자 선물세트 162441,2021-12-13 22:49,1
sfw3TpmmPG5Z,26321485588,오뚜기 원형피자 냉동 콤비네이션 피자 415G,2022-07-26 12:14,1
9pVWcvqH2,83078773248,[프레시팜] 근채류 국내산 고구마 특품/상품 1kg 내외,2021-12-02 17:12,0
g4Vkve,32692699194,2배 사과 식초 500ml X4 대용량 요리용 맛 식당용,2021-11-25 20:36,1
hHQXYTB,27455805677,갤럭시 갤럭시 정장 세트 GX 울 솔리드 슬림 GA0801O025 PS001179395,2021-09-01 7:48,1
TV7q6k,1254223316,해남땅끝쌀_찹쌀 1kgx1,2021-09-23 14:11,0
Q56LGpKDdT,28777091877,[오뚜기]카레(순한맛) 100g,2022-07-01 16:13,1
1aAGPel,859762073,다이나믹 가성비 경량바벨원판 10kg 30mm 2입,2021-09-05 21:08,1
MxwLiLy,1524836830,/ 봄 여름 남자 캐주얼 무지 스판 세미 정장,2022-06-15 17:29,1
eH8GFNgLCZd,84345201729,지도표 재래식 성경 식탁김(4 gx 16봉)X8개(1 박스),2021-10-20 19:00,1
YtFUXJxoQ,24828756972,[팔도] 팔도 뽀로로사과 235mL 24펫,2022-02-11 18:42,0
GpYvRw3cGny,26870103095,(2001190) 컵라면 우육탕 큰사발 1박스,2021-08-26 19:35,0
MAo00vg1OnO,1341208222,부광 안티프라그 치약 130g X 18개,2022-03-12 6:19,1
KfAhZSLce,33057095962,[정성애찬]미니파프리카 1.5kg,2022-01-16 23:53,0
LuUrcvpq,1312377261,3년숙성 천일염 가는소금 500gx1팩,2022-01-15 7:39,0
UjCPYlg,32299916767,오뚜기 고소한 참기름 일회용 4.5ml x 100개,2021-12-13 19:20,0
RS6UlYn7d,21815870648,[경아상회] 울릉도 근해산 배오징어 해풍 건조오징어 마른오징어 10마리 1.25kg,2022-03-19 11:24,1
LbAm2mg,1070858619,[양심참기름]정준호 양심 참기름 6종세트 + 참깨박 900g,2021-10-26 9:38,1
K0ddmDLVwl,30771144600,남양유업 남양 악마의유혹 프렌치카페 카푸치노 200mlx10개 컵커피 - 남양 악마의유혹 프렌치카페 카푸치노 200mlx10개 컵커피,2022-06-14 11:17,1
socDcSuLd,313489950,[2021년산] 빛깔찬고춧가루 (고추장용) 1kg,2022-02-23 8:26,1
mflpeGOAv,30437692975,[롯데아이몰][오창농협] 친환경 상추 300g,2022-01-02 21:09,0
RrKn1t17dZ2d,2025712316,[천해식품]천해로 진짜 맛있는 전장 재래김 600g(20gx30봉),2021-08-02 12:01,0
9TCKBBbR,445429340,모리스)퀵마카 형광펜(이지노크_S_연두)-다스(12개입),2022-01-07 12:39,1
NEE8bNf9q,32239680779,[정성애찬]당찬수박 5-6kg,2022-03-14 17:57,1
Ky04RkNR,391932049,앤드로스 레드 자몽 리플잼 1kg 2개세트,2022-03-17 6:59,0
ZcuEXwngeC,33197736289,[진주햄] 꼬들단무지 220g x 5,2021-11-03 21:05,1
qelurd8SuB2,25129122523,페브리즈 내추리스 레몬그라스 앤 진저 리필 320ml,2022-03-17 10:24,1
q1YLtbJKI,26500508445,(21년산/찰흑미) (혼식)국산 찰흑미 3kg+3kg,2021-11-09 21:55,0
mzi5AaS,33058076667,[농심] 농심 신라면 큰사발면 114g x 16개,2021-08-11 23:48,0
e7uKz5DhnCVZ,29275202839,[유니클로] BT레깅스(도시)(440721),2021-08-13 10:13,0
lkocJVMEIS,618189536,IS 터치쓰리 면도기 4P도루코 X ( 3매입 ),2022-04-22 23:04,0
qJyeol7aX0K,20829961132,[샘표]양조간장501 500ml(1개)(대구신세계),2021-11-01 23:51,1
wLfOAw4,1671483703,어린이 과일 통조림 백도 달콤한 황도 복숭아캔 간편식 간식캔,2021-12-08 23:21,1
KCndKxttiAru,1108590320,(무료각인)워터맨 뉴헤미스피어 매트블랙 만년필(CT GT/선택),2022-01-29 19:38,0
6jqBMZ7wfhg,33186883584,오뚜기 카레 약간 매운맛 1kg,2021-08-02 8:56,1
yYd5sVnB,1715724370,워터맨 엑스퍼트3 락카블랙 GT 볼펜 흑 M-워터맨[무료배송],2022-03-01 22:44,1
xqpoGWOYsRos,1140749394,남양 프렌치카페 카페믹스 100T 스틱커피 / 커피믹스,2022-04-10 23:08,1
N1N7IVSCCLr,30947310135,빛고을장터 국내산 대파 1kg,2021-11-10 12:23,1
hbv2go,386095101,반지갑 M184WF0458Z,2022-08-31 11:28,0
vVo1RM,83921790635,몬스터에너지 355ml 24캔 망고로코 울트라 시트라 파라다이스 펀치 그린 제로슈거,2021-11-08 21:53,1
ZnDZJs,31679171240,해찬들 태양초 골드고추장2kg 2개 - 시크릿베이스,2021-11-09 22:20,0
K5awX0iR,27684450419,3분 쇠고기카레 200G 24개입,2022-08-09 15:07,0
Ji6eoBSW,1673033700,대상 청정원 구운소금 1KG,2022-07-26 23:01,1
XtkVEYi,1308022971,(1703220) 치토스 스모키 바베큐맛 82gx16봉,2021-08-08 23:45,1
DnYUz8QC,84008177966,CJ 햇반 컵반 미역 국밥 167g (6개),2021-10-27 14:41,1
jv3r4jfowK,33001098670,꼭지네 국내산 베니하루카 꿀 밤 고구마 1kg 3kg 5kg 10kg,2021-09-27 23:07,1
2tJmiPk8r2v,739188969,메디니스 사이드 스텝퍼 MH-60,2022-06-28 21:52,1
INoMvsYjq,2077269396,아령 프로모릭스 한국산 크롬도금 15kg,2022-02-12 23:01,1
158GCOAS9,23766088949,[과일선물세트] NEW 사과선물세트(12개입),2021-09-16 8:19,1
a328hzxyo8q,30521071941,코카콜라+환타오렌지 (1.5L*2입),2021-08-02 23:35,1
WxnNhpA,873313025,끌레드뽀 립스틱 넘버. 213샤인 4g,2022-03-31 22:27,0
1V7OGOj,738977274,빌리버스 남성코트 BRV006 남자아우터 롱코트 남자울코트,2022-05-16 18:03,0
ltu5jVpgz,545288162,닭가슴살 왕교자닭 오리지널 10팩,2022-05-09 22:55,0
dhXfnGnt5bu,637665863,동원 황도슬라이스400g x24개,2022-07-03 20:50,0
GJ8E56jR,28885724941,한입 밤 고구마 (1kg/봉),2021-09-22 16:19,1
QdKQGuLMakYh,575121538,제도샤프 펜텔 샤프 샤프추천 좋은샤프 Pentel DX샤프 DX 120 A3 0.3.0.5.0.7.0.9mm X ( 2매입 ),2022-01-03 23:55,0
RIjzqMyG4gw,33018623370,오뚜기 고소한 참기름 500g 드레싱 맛있는 통깨 소스,2022-04-10 19:51,1
8Q2v6mFarErt,30385984895,은진유통) 펩시 콜라 1.8L  1개,2021-10-17 19:32,1
Qp6pyL,1895977151,해피랜드 피크닉 상하(선물포장)_A HX1512P3(선물포장),2022-08-23 23:40,0
tK6Fzg,419794186,소매냉감점퍼/6h21304a,2021-10-16 21:07,0
4Wjdr5s0bPd,32171830795,오뚜기 오뚜기 황도 800g,2021-09-06 20:22,1
C5hobmqEopLu,23087414078,다들림 참기름 350mlx1병 /프리미엄 인도산,2021-09-17 7:33,0
3YQ8kKaJJ1XQ,32569156168,CJ제일제당 맛밤 80g / 안주 군밤 간식,2022-05-12 23:33,0
y7AmM7Ce,225637789,끼리배내수트01P517901,2021-10-18 18:14,1
z3gksL,33134169774,임페리얼 분유 XO 1단계 800g 3캔,2021-09-22 21:21,1
tsR2PypTEwDM,136251141,신디키즈 NC13 코디 체크 스커트 CIWH22601 (S8426383),2021-11-06 19:57,1
4Wjdr5s0bPd,32754422959,지니쿡 정말진한 콩국수,2022-07-19 23:03,1
MmXBzXLrY,1870991758,아트박스/제이펜즈 (Limited) balune 핑크골드 수정테이프,2022-02-13 14:23,1
RUs0MQrP,25564241445,홈플러스 시그니처 살구잼 340g 1개,2022-01-23 13:55,0
y1qrbP4RRcvD,1103636385,남성 파자마 순면 잠옷세트 상하의 CQ-HPJ200,2021-12-03 7:01,0
0Qp3r6yd,33137390631,[홈플러스 시그니처 소안도 김밥김 10매 20G],2022-04-10 15:55,0
7N5qV1ZLM,24393032795,반기수라 양희경 손질낙지 9팩 + 소스 9팩,2021-10-16 13:30,1
WRMUxH2m,1842768813,플레이픽스 NC13 카파키즈 아동 방한화 KKCH433N1-2 (7900507),2021-08-26 9:33,1
ckTW6CCDcFHi,457824741,HACCP 21년 경북 안동 국산 고운 햇 고춧가루 500g,2022-07-16 3:31,0
uTYr4Q7,913240542,포밍 스프레이 주방세제 거품세제 뿌리는 세제,2021-11-20 2:40,1
2ELXlqW,825319817,[보스트로]폴리 강연 프린트 셋업 자켓-M0KC1675,2022-06-27 3:49,0
KwtNpZmb9x,33062583083,광천 전장 재래김 20봉 광천김 전장김 조미김 맛김,2022-03-16 11:02,0
4BEak87Dul,109617742,펀더 팬츠 MUNUP471,2022-01-06 22:45,1
5m3Ps7Fbq6,26306563738,쌈채소 청상추 특 1kg,2022-07-25 23:47,0
e7uKz5DhnCVZ,1308022048,(1704050) 초코하임 47gx18개,2021-09-01 21:41,0
8z33TDgm,32272777367,[오뚜기] 백도(반절) 400g x 12개,2022-04-29 23:22,0
FU6CvZ8Towf,448140196,모롤 웨이퍼롤 블랙(파란색/90g)_N7021330,2022-06-12 22:39,0
eeJDZesOpvb,1168333910,사조 마일드참치 안심따개 85g 24입,2021-10-24 19:54,0
83aT3fqa6,1823392964,그로운 알케미스트 - 리제너레이팅 나이트 크림 - 뉴로-펩타이드 & 바이올렛 리프 엑스트렛,2022-03-18 17:37,0
42JJCgPX,33175723707,[대광목장] 프리미엄 유기농 구워먹는 치즈 180g x 2팩,2022-08-15 18:52,0
WcuuH8WOn,2058946075,여성 미들힐 펌프스 봄 통굽구두 5cm JES0104 (5050696),2022-01-12 13:29,0
zwbNSQiy,542301914,키모니 050 여성 발목 보호대 2개 아대 테이프 밴드,2021-08-14 2:57,0
rwagY073,24262684286,웰빙프레쉬  웰빙프레쉬  호랑이콩  매화콩 1kg,2021-08-18 15:47,1
S9hj6m,729914830,더존 물백묵(적색),2022-08-05 22:39,1
RhNVsOJ2Ewo,81835370870,덕보갈비탕,2021-09-22 16:28,1
47vGHwUn,24471259508,[CHAESO STORY] 양상추 2입,2022-08-26 20:53,1
cK2AZ5Y,1799364731,[디스커버리R]남성 린넨터치 카고 쇼츠 팬츠 DMSP75131-BK,2022-06-29 22:24,1
HQy5tsw,31276635379,[고산농협] 친환경 땅기운 찹쌀 현미 흑미 각1kg,2022-01-24 20:43,0
p1bha532,33184656945,고무줄바지 실사 오리지널 에스닉스타일 여성바지 린넨바지,2022-03-13 19:33,1
wx45eJKyLrH,487998923,DP03 체크 트렌치코트 CABS2-WCH010-152 (6552773),2022-07-04 15:22,1
nr4kSV1v,32999127987,[사조대림][사조대림] 사조꽁치 300g x24개,2022-05-25 20:36,0
G1YvRk6EWJAc,9834396987,CJ제일제당 햇반 발아현미밥 작은 공기 130g,2021-08-01 23:03,1
ZAQoLx,1972890709,롯데 자일리톨껌 용기 3종 (오리지날 87g  알파 86g  졸음번쩍껌 87g),2021-12-09 6:07,0
EJpQNQ6E7d2k,490831669,르샤트라 고농축 섬유유연제 대용량 리필1.6L ( 라벤더 부케 ) 3개입,2021-11-20 7:44,1
IJGsoe705PrI,1335467248,[남도장터]금화영농 HACCP인증 함평천지 갓김치 2kg,2022-08-13 21:08,0
sd2g3W5X,15122533505,앱솔루트 프리미엄 산양분유 3단계 750g,2022-08-15 14:35,1
SY1YmuDl3n,26762310696,[광천김]광천김 바삭바삭 미니김가루 7g x 27봉,2022-01-19 5:13,0
s5WO6Q,427031803,여성 여름 하이쿨 집업티셔츠 코티안(여) KRT0548W_Q6R2,2022-02-21 17:42,0
4JgeoxC0pU,32144025034,건고사리 10kg 실온보관 고사리 100% 업소용,2022-07-27 14:52,1
no4dM0,22522180075,일 토리오네 유기농 화이트 와인식초드레싱,2022-07-07 9:59,0
sXly0m,32306979960,매일유업 포션 치즈 상하 슈레드 모짜렐라 피자치즈 100g,2021-11-13 14:02,1
RVw4zjl13qK,1232316937,로베르따디까메리노 NC13 기모 체크남방 RK42552 (E6401002),2022-03-01 22:14,0
AA4Gemz,1311722730,완도명가 지주식돌김구이김 7매x10봉,2021-08-05 13:25,1
GxTq27C,31149940439,[제이에스엔와이 우먼] Wool Trench Coat [Black] JWTR2E900BK,2022-07-23 8:03,0
o7Ndie,28328791429,100프로 자연산 마른 고사리  1.5kg,2021-09-01 20:35,1
uTYr4Q7,31705725510,동원에프앤비 개성 얇은피 고기만두 1kg x2봉 김치만두,2022-05-29 21:24,1
fqzUho9qyW,390272743,카코 KACO 9가지 색상 만년필 병잉크 30ml,2022-07-20 18:31,1
EXbMEHM0,31933336356,[렌탈] 리복 FR20 FLOATRIDE+ 런닝머신 렌탈 그린 4년 월39900,2021-10-15 11:29,0
sFRVwGHF,32140417709,현미찹쌀  5kg 단일품종 동진찰벼,2022-01-02 3:32,1
PyKMwj,27441342055,[새벽배송][우리가락]적상추 500g,2021-12-19 8:26,0
JHxN3QFJk6,30658553577,두보식품 두보식품  무농약 찰보리쌀 800g 4봉/국산/친환경/보리쌀,2022-08-03 13:40,1
0Wjhn0,1689553231,랑콤 픽스 잇 포겟 잇 업 투 24h 메이컵 미스트 100ml,2021-09-08 22:40,0
8yhzFEBv,83443799056,하루대파,2022-08-07 23:53,1
X8d2eg,33121636985,[Hello! 원양산 손질 오징어 300g 냉동],2022-03-28 20:47,0
djxy6Bs,84204601732,스테비아 토마토 토망고 샤인마토 방울토마토 허니마토 1kg 2kg,2021-09-29 22:53,1
k5Xf9fH8hv,416830041,배스킨라빈스 베리베리스트로베리+유자 딜라이트 아이스크림 (개당 474ml),2022-02-27 22:17,0
IvaTTizbFJ,1092277441,[공식][피콰드로] Falstaff 남성 지갑 (PU257S111R),2022-08-22 19:01,1
0ox1iaGyX1F,12271432225,고사리 고구마순 취나물 토란대 국내산 건나물 100g,2022-04-01 18:00,0
eO9mi8UQDW,2009466351,사조오양 메밀전병 군만두 매운맛1.2kg x3개,2022-03-07 20:09,0
cIW2wi178PSE,1694854505,[본사직배송] 여성 폴리스판 자가드소재 반팔카라 티셔츠 PW3WS19M312,2021-09-27 15:34,1
THKcFZU2buV,23445334953,홈플러스 시그니처 불곱창 깍두기 볶음밥 846g,2022-02-10 23:59,1
3PCTuN,1806102256,[롯데] 쉐푸드 매콤오징어 롤만두 4봉 / 330g + 330g 2묶음,2021-08-27 16:36,0
